,value,percentage,datetime,tipo_energia,comunidad,id_comunidad
320,584.342,1.0,2011-11-17T00:00:00.000+01:00,No renovable,Ceuta,8744
321,577.044,1.0,2011-11-18T00:00:00.000+01:00,No renovable,Ceuta,8744
322,545.138,1.0,2011-11-19T00:00:00.000+01:00,No renovable,Ceuta,8744
323,512.887,1.0,2011-11-20T00:00:00.000+01:00,No renovable,Ceuta,8744
324,588.13,1.0,2011-11-21T00:00:00.000+01:00,No renovable,Ceuta,8744
325,591.532,1.0,2011-11-22T00:00:00.000+01:00,No renovable,Ceuta,8744
326,589.429,1.0,2011-11-23T00:00:00.000+01:00,No renovable,Ceuta,8744
327,594.87,1.0,2011-11-24T00:00:00.000+01:00,No renovable,Ceuta,8744
328,592.104,1.0,2011-11-25T00:00:00.000+01:00,No renovable,Ceuta,8744
329,538.64,1.0,2011-11-26T00:00:00.000+01:00,No renovable,Ceuta,8744
330,501.607,1.0,2011-11-27T00:00:00.000+01:00,No renovable,Ceuta,8744
331,581.457,1.0,2011-11-28T00:00:00.000+01:00,No renovable,Ceuta,8744
332,591.358,1.0,2011-11-29T00:00:00.000+01:00,No renovable,Ceuta,8744
333,598.093,1.0,2011-11-30T00:00:00.000+01:00,No renovable,Ceuta,8744
334,598.749,1.0,2011-12-01T00:00:00.000+01:00,No renovable,Ceuta,8744
335,601.646,1.0,2011-12-02T00:00:00.000+01:00,No renovable,Ceuta,8744
336,548.454,1.0,2011-12-03T00:00:00.000+01:00,No renovable,Ceuta,8744
337,525.747,1.0,2011-12-04T00:00:00.000+01:00,No renovable,Ceuta,8744
338,595.74,1.0,2011-12-05T00:00:00.000+01:00,No renovable,Ceuta,8744
339,531.197,1.0,2011-12-06T00:00:00.000+01:00,No renovable,Ceuta,8744
340,590.518,1.0,2011-12-07T00:00:00.000+01:00,No renovable,Ceuta,8744
341,527.792,1.0,2011-12-08T00:00:00.000+01:00,No renovable,Ceuta,8744
342,580.641,1.0,2011-12-09T00:00:00.000+01:00,No renovable,Ceuta,8744
343,545.143,1.0,2011-12-10T00:00:00.000+01:00,No renovable,Ceuta,8744
344,525.652,1.0,2011-12-11T00:00:00.000+01:00,No renovable,Ceuta,8744
345,602.711,1.0,2011-12-12T00:00:00.000+01:00,No renovable,Ceuta,8744
346,607.807,1.0,2011-12-13T00:00:00.000+01:00,No renovable,Ceuta,8744
347,608.731,1.0,2011-12-14T00:00:00.000+01:00,No renovable,Ceuta,8744
348,604.972,1.0,2011-12-15T00:00:00.000+01:00,No renovable,Ceuta,8744
349,600.565,1.0,2011-12-16T00:00:00.000+01:00,No renovable,Ceuta,8744
350,560.65,1.0,2011-12-17T00:00:00.000+01:00,No renovable,Ceuta,8744
351,540.056,1.0,2011-12-18T00:00:00.000+01:00,No renovable,Ceuta,8744
352,616.658,1.0,2011-12-19T00:00:00.000+01:00,No renovable,Ceuta,8744
353,618.946,1.0,2011-12-20T00:00:00.000+01:00,No renovable,Ceuta,8744
354,616.691,1.0,2011-12-21T00:00:00.000+01:00,No renovable,Ceuta,8744
355,603.83,1.0,2011-12-22T00:00:00.000+01:00,No renovable,Ceuta,8744
356,592.855,1.0,2011-12-23T00:00:00.000+01:00,No renovable,Ceuta,8744
357,550.769,1.0,2011-12-24T00:00:00.000+01:00,No renovable,Ceuta,8744
358,499.974,1.0,2011-12-25T00:00:00.000+01:00,No renovable,Ceuta,8744
359,515.957,1.0,2011-12-26T00:00:00.000+01:00,No renovable,Ceuta,8744
360,572.244,1.0,2011-12-27T00:00:00.000+01:00,No renovable,Ceuta,8744
361,589.612,1.0,2011-12-28T00:00:00.000+01:00,No renovable,Ceuta,8744
362,593.129,1.0,2011-12-29T00:00:00.000+01:00,No renovable,Ceuta,8744
363,587.947,1.0,2011-12-30T00:00:00.000+01:00,No renovable,Ceuta,8744
364,557.062,1.0,2011-12-31T00:00:00.000+01:00,No renovable,Ceuta,8744
365,15.964,0.03029595680681678,2011-01-01T00:00:00.000+01:00,Renovable,Melilla,8745
366,14.903,0.02829509833889945,2011-01-02T00:00:00.000+01:00,Renovable,Melilla,8745
367,13.958,0.024143692853757514,2011-01-03T00:00:00.000+01:00,Renovable,Melilla,8745
368,9.789,0.016711622507511608,2011-01-04T00:00:00.000+01:00,Renovable,Melilla,8745
369,0.143,0.000246624010485832,2011-01-05T00:00:00.000+01:00,Renovable,Melilla,8745
370,3.6535,0.006816740055228002,2011-01-06T00:00:00.000+01:00,Renovable,Melilla,8745
371,16.822,0.029000898196882684,2011-01-07T00:00:00.000+01:00,Renovable,Melilla,8745
372,18.6445,0.034002644417088404,2011-01-08T00:00:00.000+01:00,Renovable,Melilla,8745
373,18.857,0.035368502395162406,2011-01-09T00:00:00.000+01:00,Renovable,Melilla,8745
374,16.78,0.028402647302764098,2011-01-10T00:00:00.000+01:00,Renovable,Melilla,8745
375,17.3075,0.029226952797816865,2011-01-11T00:00:00.000+01:00,Renovable,Melilla,8745
376,17.5475,0.0296135347228082,2011-01-12T00:00:00.000+01:00,Renovable,Melilla,8745
377,16.3545,0.027742155455813055,2011-01-13T00:00:00.000+01:00,Renovable,Melilla,8745
378,16.222,0.02764075537539595,2011-01-14T00:00:00.000+01:00,Renovable,Melilla,8745
379,15.884,0.02859982570743336,2011-01-15T00:00:00.000+01:00,Renovable,Melilla,8745
380,17.4215,0.03294210856723621,2011-01-16T00:00:00.000+01:00,Renovable,Melilla,8745
381,16.7665,0.028139076671074983,2011-01-17T00:00:00.000+01:00,Renovable,Melilla,8745
382,16.725,0.027381718344032264,2011-01-18T00:00:00.000+01:00,Renovable,Melilla,8745
383,16.053,0.026704173057280973,2011-01-19T00:00:00.000+01:00,Renovable,Melilla,8745
384,16.2665,0.0271856845848904,2011-01-20T00:00:00.000+01:00,Renovable,Melilla,8745
385,16.4195,0.027544228117440627,2011-01-21T00:00:00.000+01:00,Renovable,Melilla,8745
386,15.742,0.027249767610132026,2011-01-22T00:00:00.000+01:00,Renovable,Melilla,8745
387,16.0685,0.027526998506174023,2011-01-23T00:00:00.000+01:00,Renovable,Melilla,8745
388,15.6255,0.02424099039699654,2011-01-24T00:00:00.000+01:00,Renovable,Melilla,8745
389,16.088,0.026702961094144204,2011-01-25T00:00:00.000+01:00,Renovable,Melilla,8745
390,15.318,0.02394069684025938,2011-01-26T00:00:00.000+01:00,Renovable,Melilla,8745
391,14.6785,0.023345081286718982,2011-01-27T00:00:00.000+01:00,Renovable,Melilla,8745
392,15.073,0.025121834145560972,2011-01-28T00:00:00.000+01:00,Renovable,Melilla,8745
393,15.922,0.0276192012600545,2011-01-29T00:00:00.000+01:00,Renovable,Melilla,8745
394,14.8545,0.026427356570501413,2011-01-30T00:00:00.000+01:00,Renovable,Melilla,8745
395,16.156,0.025014980188990375,2011-01-31T00:00:00.000+01:00,Renovable,Melilla,8745
396,14.8915,0.02232699074775141,2011-02-01T00:00:00.000+01:00,Renovable,Melilla,8745
397,15.61,0.023889651541655378,2011-02-02T00:00:00.000+01:00,Renovable,Melilla,8745
398,15.898,0.024745085770408314,2011-02-03T00:00:00.000+01:00,Renovable,Melilla,8745
399,16.615,0.026759197819966885,2011-02-04T00:00:00.000+01:00,Renovable,Melilla,8745
400,15.6425,0.027008524282204325,2011-02-05T00:00:00.000+01:00,Renovable,Melilla,8745
401,14.5915,0.026423632866968243,2011-02-06T00:00:00.000+01:00,Renovable,Melilla,8745
402,15.9625,0.0255945060601056,2011-02-07T00:00:00.000+01:00,Renovable,Melilla,8745
403,16.116,0.025925056061566375,2011-02-08T00:00:00.000+01:00,Renovable,Melilla,8745
404,15.597,0.025220438305572038,2011-02-09T00:00:00.000+01:00,Renovable,Melilla,8745
405,14.2625,0.023089911833367328,2011-02-10T00:00:00.000+01:00,Renovable,Melilla,8745
406,15.6645,0.026316496845783598,2011-02-11T00:00:00.000+01:00,Renovable,Melilla,8745
407,16.289,0.029238758362457217,2011-02-12T00:00:00.000+01:00,Renovable,Melilla,8745
408,16.2015,0.030487644238368722,2011-02-13T00:00:00.000+01:00,Renovable,Melilla,8745
409,14.506,0.02405454973584105,2011-02-14T00:00:00.000+01:00,Renovable,Melilla,8745
410,14.0325,0.025442766693501012,2011-02-15T00:00:00.000+01:00,Renovable,Melilla,8745
411,15.757,0.027137577200095072,2011-02-16T00:00:00.000+01:00,Renovable,Melilla,8745
412,15.809,0.025380001669631332,2011-02-17T00:00:00.000+01:00,Renovable,Melilla,8745
413,14.538,0.024312459759350463,2011-02-18T00:00:00.000+01:00,Renovable,Melilla,8745
414,14.678,0.026499033231210292,2011-02-19T00:00:00.000+01:00,Renovable,Melilla,8745
415,14.7735,0.027511890440346676,2011-02-20T00:00:00.000+01:00,Renovable,Melilla,8745
416,14.298,0.02397303913349653,2011-02-21T00:00:00.000+01:00,Renovable,Melilla,8745
417,15.049,0.0259754830380044,2011-02-22T00:00:00.000+01:00,Renovable,Melilla,8745
418,14.8265,0.02523238676782426,2011-02-23T00:00:00.000+01:00,Renovable,Melilla,8745
419,14.786,0.025509288652110305,2011-02-24T00:00:00.000+01:00,Renovable,Melilla,8745
420,14.439,0.02531394800463537,2011-02-25T00:00:00.000+01:00,Renovable,Melilla,8745
421,14.258,0.02692581520558836,2011-02-26T00:00:00.000+01:00,Renovable,Melilla,8745
422,9.055,0.017576995197627152,2011-02-27T00:00:00.000+01:00,Renovable,Melilla,8745
423,0.279,0.00048029747456489186,2011-02-28T00:00:00.000+01:00,Renovable,Melilla,8745
424,13.65,0.02328683926792319,2011-03-01T00:00:00.000+01:00,Renovable,Melilla,8745
425,9.4,0.016314148010975603,2011-03-02T00:00:00.000+01:00,Renovable,Melilla,8745
426,17.5325,0.030050579929486333,2011-03-03T00:00:00.000+01:00,Renovable,Melilla,8745
427,18.035,0.030903439389162294,2011-03-04T00:00:00.000+01:00,Renovable,Melilla,8745
428,17.1465,0.03114532851859656,2011-03-05T00:00:00.000+01:00,Renovable,Melilla,8745
429,16.8545,0.031557710851268995,2011-03-06T00:00:00.000+01:00,Renovable,Melilla,8745
430,16.0105,0.02674233123710738,2011-03-07T00:00:00.000+01:00,Renovable,Melilla,8745
431,16.6275,0.027601495983652413,2011-03-08T00:00:00.000+01:00,Renovable,Melilla,8745
432,16.7715,0.028572864509951907,2011-03-09T00:00:00.000+01:00,Renovable,Melilla,8745
433,14.8895,0.025448134652328182,2011-03-10T00:00:00.000+01:00,Renovable,Melilla,8745
434,15.1865,0.02598803829798157,2011-03-11T00:00:00.000+01:00,Renovable,Melilla,8745
435,15.8455,0.02960431056548147,2011-03-12T00:00:00.000+01:00,Renovable,Melilla,8745
436,14.3215,0.027946244238642174,2011-03-13T00:00:00.000+01:00,Renovable,Melilla,8745
437,14.757,0.0258108186106549,2011-03-14T00:00:00.000+01:00,Renovable,Melilla,8745
438,14.165,0.025170900910346104,2011-03-15T00:00:00.000+01:00,Renovable,Melilla,8745
439,14.515,0.02500422048502848,2011-03-16T00:00:00.000+01:00,Renovable,Melilla,8745
440,6.0685,0.010367744415495666,2011-03-17T00:00:00.000+01:00,Renovable,Melilla,8745
441,0.321,0.0005568450305484143,2011-03-18T00:00:00.000+01:00,Renovable,Melilla,8745
442,9.6895,0.018791538910577527,2011-03-19T00:00:00.000+01:00,Renovable,Melilla,8745
443,15.38,0.03057526425338107,2011-03-20T00:00:00.000+01:00,Renovable,Melilla,8745
444,15.35,0.026570608579450445,2011-03-21T00:00:00.000+01:00,Renovable,Melilla,8745
445,14.7295,0.02508895554522212,2011-03-22T00:00:00.000+01:00,Renovable,Melilla,8745
446,14.9115,0.02730998939577919,2011-03-23T00:00:00.000+01:00,Renovable,Melilla,8745
447,15.1025,0.028882692568814535,2011-03-24T00:00:00.000+01:00,Renovable,Melilla,8745
448,14.802,0.02805523860789004,2011-03-25T00:00:00.000+01:00,Renovable,Melilla,8745
449,14.584,0.02805332902453897,2011-03-26T00:00:00.000+01:00,Renovable,Melilla,8745
450,11.828,0.02451581879684287,2011-03-27T00:00:00.000+01:00,Renovable,Melilla,8745
451,14.1825,0.02869383130677565,2011-03-28T00:00:00.000+02:00,Renovable,Melilla,8745
452,13.668,0.026154296572271623,2011-03-29T00:00:00.000+02:00,Renovable,Melilla,8745
453,15.5585,0.028106359225230238,2011-03-30T00:00:00.000+02:00,Renovable,Melilla,8745
454,15.234,0.027197889012474177,2011-03-31T00:00:00.000+02:00,Renovable,Melilla,8745
455,14.602,0.027314134999392062,2011-04-01T00:00:00.000+02:00,Renovable,Melilla,8745
456,14.183,0.029863474042381162,2011-04-02T00:00:00.000+02:00,Renovable,Melilla,8745
457,13.688,0.02907953746369838,2011-04-03T00:00:00.000+02:00,Renovable,Melilla,8745
458,13.9885,0.02569993441129081,2011-04-04T00:00:00.000+02:00,Renovable,Melilla,8745
459,14.1375,0.025351832325536353,2011-04-05T00:00:00.000+02:00,Renovable,Melilla,8745
460,14.3685,0.026625886695673444,2011-04-06T00:00:00.000+02:00,Renovable,Melilla,8745
461,14.071,0.025072789670816064,2011-04-07T00:00:00.000+02:00,Renovable,Melilla,8745
462,13.812,0.025123918836572653,2011-04-08T00:00:00.000+02:00,Renovable,Melilla,8745
463,14.014,0.027092024729640382,2011-04-09T00:00:00.000+02:00,Renovable,Melilla,8745
464,13.7575,0.028076014930338015,2011-04-10T00:00:00.000+02:00,Renovable,Melilla,8745
465,13.4035,0.024032927270966835,2011-04-11T00:00:00.000+02:00,Renovable,Melilla,8745
466,12.889,0.023053739592369674,2011-04-12T00:00:00.000+02:00,Renovable,Melilla,8745
467,13.0285,0.023546219520129544,2011-04-13T00:00:00.000+02:00,Renovable,Melilla,8745
468,13.6365,0.02496366159332472,2011-04-14T00:00:00.000+02:00,Renovable,Melilla,8745
469,14.947,0.02752112831654729,2011-04-15T00:00:00.000+02:00,Renovable,Melilla,8745
470,14.7455,0.029123174308483848,2011-04-16T00:00:00.000+02:00,Renovable,Melilla,8745
471,11.9695,0.025152402186270042,2011-04-17T00:00:00.000+02:00,Renovable,Melilla,8745
472,10.889,0.020885159434188443,2011-04-18T00:00:00.000+02:00,Renovable,Melilla,8745
473,12.0935,0.02337007563606569,2011-04-19T00:00:00.000+02:00,Renovable,Melilla,8745
474,10.1375,0.01924767461509397,2011-04-20T00:00:00.000+02:00,Renovable,Melilla,8745
475,9.739,0.019961957702540393,2011-04-21T00:00:00.000+02:00,Renovable,Melilla,8745
476,11.292,0.024086208661820416,2011-04-22T00:00:00.000+02:00,Renovable,Melilla,8745
477,11.691,0.024019476917387466,2011-04-23T00:00:00.000+02:00,Renovable,Melilla,8745
478,10.426,0.02209338300424237,2011-04-24T00:00:00.000+02:00,Renovable,Melilla,8745
479,10.5285,0.02010475823114027,2011-04-25T00:00:00.000+02:00,Renovable,Melilla,8745
480,11.5935,0.022265219896293455,2011-04-26T00:00:00.000+02:00,Renovable,Melilla,8745
481,11.967,0.021808420488652953,2011-04-27T00:00:00.000+02:00,Renovable,Melilla,8745
482,12.0805,0.02154638881061009,2011-04-28T00:00:00.000+02:00,Renovable,Melilla,8745
483,11.6545,0.02067203399901735,2011-04-29T00:00:00.000+02:00,Renovable,Melilla,8745
484,10.768,0.021229949054431322,2011-04-30T00:00:00.000+02:00,Renovable,Melilla,8745
485,9.3305,0.01939046946112762,2011-05-01T00:00:00.000+02:00,Renovable,Melilla,8745
486,10.248,0.018914205033083244,2011-05-02T00:00:00.000+02:00,Renovable,Melilla,8745
487,10.3425,0.018876792086074887,2011-05-03T00:00:00.000+02:00,Renovable,Melilla,8745
488,10.7525,0.019921038395126683,2011-05-04T00:00:00.000+02:00,Renovable,Melilla,8745
489,10.3915,0.01872224274144874,2011-05-05T00:00:00.000+02:00,Renovable,Melilla,8745
490,11.5405,0.020748794051071467,2011-05-06T00:00:00.000+02:00,Renovable,Melilla,8745
491,10.9995,0.021359372238932917,2011-05-07T00:00:00.000+02:00,Renovable,Melilla,8745
492,11.387,0.023571762738108546,2011-05-08T00:00:00.000+02:00,Renovable,Melilla,8745
493,0.424,0.0007546726518378237,2011-05-09T00:00:00.000+02:00,Renovable,Melilla,8745
494,0.153,0.0002732264833251484,2011-05-10T00:00:00.000+02:00,Renovable,Melilla,8745
495,8.5825,0.0150067580681542,2011-05-11T00:00:00.000+02:00,Renovable,Melilla,8745
496,13.469,0.024065494451303508,2011-05-12T00:00:00.000+02:00,Renovable,Melilla,8745
497,13.4895,0.024061495542482866,2011-05-13T00:00:00.000+02:00,Renovable,Melilla,8745
498,13.201,0.025556736497095077,2011-05-14T00:00:00.000+02:00,Renovable,Melilla,8745
499,12.164,0.02468644721354061,2011-05-15T00:00:00.000+02:00,Renovable,Melilla,8745
500,11.82,0.021016808112274563,2011-05-16T00:00:00.000+02:00,Renovable,Melilla,8745
501,12.5535,0.022221297822211914,2011-05-17T00:00:00.000+02:00,Renovable,Melilla,8745
502,12.884,0.02257958233731274,2011-05-18T00:00:00.000+02:00,Renovable,Melilla,8745
503,12.7605,0.022869509113393194,2011-05-19T00:00:00.000+02:00,Renovable,Melilla,8745
504,12.456,0.022563541476086014,2011-05-20T00:00:00.000+02:00,Renovable,Melilla,8745
505,12.733,0.024657099203529025,2011-05-21T00:00:00.000+02:00,Renovable,Melilla,8745
506,12.3355,0.02514129302736998,2011-05-22T00:00:00.000+02:00,Renovable,Melilla,8745
507,12.479,0.02201945913898427,2011-05-23T00:00:00.000+02:00,Renovable,Melilla,8745
508,13.8685,0.024238764545705584,2011-05-24T00:00:00.000+02:00,Renovable,Melilla,8745
509,13.5055,0.02406745409443431,2011-05-25T00:00:00.000+02:00,Renovable,Melilla,8745
510,12.8885,0.022142145409565696,2011-05-26T00:00:00.000+02:00,Renovable,Melilla,8745
511,12.6005,0.0214117243230935,2011-05-27T00:00:00.000+02:00,Renovable,Melilla,8745
512,11.3745,0.021419572794911048,2011-05-28T00:00:00.000+02:00,Renovable,Melilla,8745
513,11.3625,0.02226544129173852,2011-05-29T00:00:00.000+02:00,Renovable,Melilla,8745
514,11.2255,0.019360819585895257,2011-05-30T00:00:00.000+02:00,Renovable,Melilla,8745
515,11.4515,0.019718535406062523,2011-05-31T00:00:00.000+02:00,Renovable,Melilla,8745
516,11.5725,0.020415597887256855,2011-06-01T00:00:00.000+02:00,Renovable,Melilla,8745
517,10.904,0.018596179460635756,2011-06-02T00:00:00.000+02:00,Renovable,Melilla,8745
518,11.113,0.0193378529815061,2011-06-03T00:00:00.000+02:00,Renovable,Melilla,8745
519,12.296,0.023192473385995487,2011-06-04T00:00:00.000+02:00,Renovable,Melilla,8745
520,11.383,0.02250187301455515,2011-06-05T00:00:00.000+02:00,Renovable,Melilla,8745
521,11.592,0.02010189677835543,2011-06-06T00:00:00.000+02:00,Renovable,Melilla,8745
522,12.8965,0.022396016942235593,2011-06-07T00:00:00.000+02:00,Renovable,Melilla,8745
523,12.34,0.02211945221194522,2011-06-08T00:00:00.000+02:00,Renovable,Melilla,8745
524,12.548,0.02190298312066889,2011-06-09T00:00:00.000+02:00,Renovable,Melilla,8745
525,11.0295,0.01926630985403755,2011-06-10T00:00:00.000+02:00,Renovable,Melilla,8745
526,11.4155,0.021241380080309926,2011-06-11T00:00:00.000+02:00,Renovable,Melilla,8745
527,11.27,0.0221620484261406,2011-06-12T00:00:00.000+02:00,Renovable,Melilla,8745
528,11.271,0.01883296127471294,2011-06-13T00:00:00.000+02:00,Renovable,Melilla,8745
529,11.3915,0.018021559743333377,2011-06-14T00:00:00.000+02:00,Renovable,Melilla,8745
530,12.721,0.020256337171437627,2011-06-15T00:00:00.000+02:00,Renovable,Melilla,8745
531,11.507,0.01791243191579118,2011-06-16T00:00:00.000+02:00,Renovable,Melilla,8745
532,11.4225,0.017580623067439717,2011-06-17T00:00:00.000+02:00,Renovable,Melilla,8745
533,11.6735,0.019282515655119896,2011-06-18T00:00:00.000+02:00,Renovable,Melilla,8745
534,10.0665,0.01787518533973773,2011-06-19T00:00:00.000+02:00,Renovable,Melilla,8745
535,10.3545,0.015509153163840283,2011-06-20T00:00:00.000+02:00,Renovable,Melilla,8745
536,11.4315,0.017198113420440954,2011-06-21T00:00:00.000+02:00,Renovable,Melilla,8745
537,11.7415,0.017793818120097477,2011-06-22T00:00:00.000+02:00,Renovable,Melilla,8745
538,11.985,0.01755519229417141,2011-06-23T00:00:00.000+02:00,Renovable,Melilla,8745
539,11.9695,0.01813412235968572,2011-06-24T00:00:00.000+02:00,Renovable,Melilla,8745
540,10.4115,0.01803569201347025,2011-06-25T00:00:00.000+02:00,Renovable,Melilla,8745
541,11.8625,0.0220642257293517,2011-06-26T00:00:00.000+02:00,Renovable,Melilla,8745
542,10.3545,0.01618955594226827,2011-06-27T00:00:00.000+02:00,Renovable,Melilla,8745
543,10.7585,0.016375589055441227,2011-06-28T00:00:00.000+02:00,Renovable,Melilla,8745
544,11.629,0.01719022777901784,2011-06-29T00:00:00.000+02:00,Renovable,Melilla,8745
545,10.406,0.015259474115644116,2011-06-30T00:00:00.000+02:00,Renovable,Melilla,8745
546,3.0725,0.00456300586619143,2011-07-01T00:00:00.000+02:00,Renovable,Melilla,8745
547,0.238,0.0003848809699000441,2011-07-02T00:00:00.000+02:00,Renovable,Melilla,8745
548,6.249,0.010900033315832345,2011-07-03T00:00:00.000+02:00,Renovable,Melilla,8745
549,13.9555,0.02260911687465877,2011-07-04T00:00:00.000+02:00,Renovable,Melilla,8745
550,14.277,0.02272455961914039,2011-07-05T00:00:00.000+02:00,Renovable,Melilla,8745
551,13.9495,0.02169527850270773,2011-07-06T00:00:00.000+02:00,Renovable,Melilla,8745
552,14.119,0.02121884763878515,2011-07-07T00:00:00.000+02:00,Renovable,Melilla,8745
553,13.4085,0.021180222630464075,2011-07-08T00:00:00.000+02:00,Renovable,Melilla,8745
554,13.951,0.023605313606684143,2011-07-09T00:00:00.000+02:00,Renovable,Melilla,8745
555,13.335,0.024115537567613022,2011-07-10T00:00:00.000+02:00,Renovable,Melilla,8745
556,13.7895,0.02082707164379734,2011-07-11T00:00:00.000+02:00,Renovable,Melilla,8745
557,13.6765,0.02032767441238284,2011-07-12T00:00:00.000+02:00,Renovable,Melilla,8745
558,12.887,0.019512689986403046,2011-07-13T00:00:00.000+02:00,Renovable,Melilla,8745
559,14.764,0.022681080715704544,2011-07-14T00:00:00.000+02:00,Renovable,Melilla,8745
560,14.822,0.022416750100574406,2011-07-15T00:00:00.000+02:00,Renovable,Melilla,8745
561,14.385,0.024055264398877587,2011-07-16T00:00:00.000+02:00,Renovable,Melilla,8745
562,12.486,0.022067634489560027,2011-07-17T00:00:00.000+02:00,Renovable,Melilla,8745
563,12.4915,0.01934881775726268,2011-07-18T00:00:00.000+02:00,Renovable,Melilla,8745
564,12.6215,0.019708744989467536,2011-07-19T00:00:00.000+02:00,Renovable,Melilla,8745
565,12.861,0.01981725168726309,2011-07-20T00:00:00.000+02:00,Renovable,Melilla,8745
566,13.249,0.019946854557635705,2011-07-21T00:00:00.000+02:00,Renovable,Melilla,8745
567,13.513,0.020631006816950005,2011-07-22T00:00:00.000+02:00,Renovable,Melilla,8745
568,13.661,0.022726592159067846,2011-07-23T00:00:00.000+02:00,Renovable,Melilla,8745
569,12.4785,0.022647252057191185,2011-07-24T00:00:00.000+02:00,Renovable,Melilla,8745
570,12.2975,0.01873804825647394,2011-07-25T00:00:00.000+02:00,Renovable,Melilla,8745
571,14.4395,0.021606573174600328,2011-07-26T00:00:00.000+02:00,Renovable,Melilla,8745
572,15.2485,0.02241104877858792,2011-07-27T00:00:00.000+02:00,Renovable,Melilla,8745
573,14.6185,0.021334148648017557,2011-07-28T00:00:00.000+02:00,Renovable,Melilla,8745
574,14.567,0.021644584247758947,2011-07-29T00:00:00.000+02:00,Renovable,Melilla,8745
575,12.3695,0.019772471514981012,2011-07-30T00:00:00.000+02:00,Renovable,Melilla,8745
576,11.6725,0.019980691180422776,2011-07-31T00:00:00.000+02:00,Renovable,Melilla,8745
577,10.7425,0.015403465403322016,2011-08-01T00:00:00.000+02:00,Renovable,Melilla,8745
578,12.2965,0.01855087025328391,2011-08-02T00:00:00.000+02:00,Renovable,Melilla,8745
579,12.2175,0.01868124978975471,2011-08-03T00:00:00.000+02:00,Renovable,Melilla,8745
580,11.3685,0.01657167429521005,2011-08-04T00:00:00.000+02:00,Renovable,Melilla,8745
581,12.368,0.018141520877857163,2011-08-05T00:00:00.000+02:00,Renovable,Melilla,8745
582,12.94,0.020010639350752174,2011-08-06T00:00:00.000+02:00,Renovable,Melilla,8745
583,11.36,0.01795462663543573,2011-08-07T00:00:00.000+02:00,Renovable,Melilla,8745
584,10.533,0.014007896980183074,2011-08-08T00:00:00.000+02:00,Renovable,Melilla,8745
585,9.895,0.01345892274211099,2011-08-09T00:00:00.000+02:00,Renovable,Melilla,8745
586,8.778,0.012571302543332899,2011-08-10T00:00:00.000+02:00,Renovable,Melilla,8745
587,9.179,0.013366534879826421,2011-08-11T00:00:00.000+02:00,Renovable,Melilla,8745
588,9.5775,0.014131379408540357,2011-08-12T00:00:00.000+02:00,Renovable,Melilla,8745
