,value,percentage,tipo_energia,fecha
6275,445659.78,0.68,No renovable,2019-03-08
6276,386015.06,0.63,No renovable,2019-03-09
6277,353589.91,0.59,No renovable,2019-03-10
6278,418251.11,0.61,No renovable,2019-03-11
6279,397832.74,0.57,No renovable,2019-03-12
6280,358532.48,0.51,No renovable,2019-03-13
6281,409785.55,0.58,No renovable,2019-03-14
6282,433796.89,0.62,No renovable,2019-03-15
6283,374302.38,0.6,No renovable,2019-03-16
6284,333649.66,0.52,No renovable,2019-03-17
6285,382056.4,0.57,No renovable,2019-03-18
6286,364626.37,0.54,No renovable,2019-03-19
6287,394615.37,0.56,No renovable,2019-03-20
6288,432635.69,0.62,No renovable,2019-03-21
6289,432817.57,0.63,No renovable,2019-03-22
6290,394524.34,0.64,No renovable,2019-03-23
6291,360342.11,0.61,No renovable,2019-03-24
6292,366014.75,0.51,No renovable,2019-03-25
6293,339168.85,0.46,No renovable,2019-03-26
6294,373130.42,0.53,No renovable,2019-03-27
6295,422207.17,0.58,No renovable,2019-03-28
6296,434512.78,0.61,No renovable,2019-03-29
6297,420364.97,0.65,No renovable,2019-03-30
6298,412262.74,0.72,No renovable,2019-03-31
6299,510645.93,0.77,No renovable,2019-04-01
6300,487960.07,0.73,No renovable,2019-04-02
6301,404069.3,0.59,No renovable,2019-04-03
6302,438948.5,0.62,No renovable,2019-04-04
6303,403467.83,0.58,No renovable,2019-04-05
6304,319160.39,0.48,No renovable,2019-04-06
6305,330030.33,0.53,No renovable,2019-04-07
6306,411368.98,0.6,No renovable,2019-04-08
6307,373224.68,0.53,No renovable,2019-04-09
6308,398747.93,0.56,No renovable,2019-04-10
6309,420454.08,0.59,No renovable,2019-04-11
6310,419908.11,0.61,No renovable,2019-04-12
6311,396053.67,0.66,No renovable,2019-04-13
6312,369811.44,0.65,No renovable,2019-04-14
6313,381461.58,0.57,No renovable,2019-04-15
6314,444553.13,0.66,No renovable,2019-04-16
6315,362757.61,0.52,No renovable,2019-04-17
6316,410069.98,0.66,No renovable,2019-04-18
6317,356323.2,0.58,No renovable,2019-04-19
6318,336481.76,0.52,No renovable,2019-04-20
6319,362285.36,0.63,No renovable,2019-04-21
6320,421932.94,0.69,No renovable,2019-04-22
6321,390512.76,0.59,No renovable,2019-04-23
6322,345339.41,0.47,No renovable,2019-04-24
6323,338686.22,0.46,No renovable,2019-04-25
6324,383936.42,0.55,No renovable,2019-04-26
6325,361963.37,0.6,No renovable,2019-04-27
6326,339117.82,0.57,No renovable,2019-04-28
6327,436307.09,0.67,No renovable,2019-04-29
6328,431568.94,0.67,No renovable,2019-04-30
6329,342107.2,0.58,No renovable,2019-05-01
6330,361142.47,0.53,No renovable,2019-05-02
6331,389338.11,0.57,No renovable,2019-05-03
6332,352639.81,0.55,No renovable,2019-05-04
6333,320693.17,0.52,No renovable,2019-05-05
6334,446437.64,0.7,No renovable,2019-05-06
6335,433599.65,0.62,No renovable,2019-05-07
6336,324902.03,0.44,No renovable,2019-05-08
6337,372961.86,0.53,No renovable,2019-05-09
6338,368504.78,0.53,No renovable,2019-05-10
6339,363364.32,0.57,No renovable,2019-05-11
6340,296447.36,0.48,No renovable,2019-05-12
6341,366131.39,0.53,No renovable,2019-05-13
6342,419673.11,0.63,No renovable,2019-05-14
6343,424451.38,0.64,No renovable,2019-05-15
6344,401017.58,0.6,No renovable,2019-05-16
6345,331326.19,0.45,No renovable,2019-05-17
6346,354173.76,0.56,No renovable,2019-05-18
6347,360350.87,0.58,No renovable,2019-05-19
6348,439832.45,0.68,No renovable,2019-05-20
6349,444634.75,0.7,No renovable,2019-05-21
6350,465477.34,0.72,No renovable,2019-05-22
6351,454242.8,0.7,No renovable,2019-05-23
6352,391612.51,0.57,No renovable,2019-05-24
6353,339171.44,0.52,No renovable,2019-05-25
6354,333201.97,0.54,No renovable,2019-05-26
6355,406919.5,0.6,No renovable,2019-05-27
6356,393388.7,0.55,No renovable,2019-05-28
6357,396986.95,0.55,No renovable,2019-05-29
6358,433518.62,0.64,No renovable,2019-05-30
6359,451895.49,0.67,No renovable,2019-05-31
6360,424891.02,0.67,No renovable,2019-06-01
6361,411398.55,0.65,No renovable,2019-06-02
6362,473377.71,0.68,No renovable,2019-06-03
6363,452525.42,0.61,No renovable,2019-06-04
6364,424500.49,0.58,No renovable,2019-06-05
6365,408747.91,0.57,No renovable,2019-06-06
6366,411280.37,0.57,No renovable,2019-06-07
6367,418011.98,0.64,No renovable,2019-06-08
6368,396353.15,0.65,No renovable,2019-06-09
6369,415487.25,0.62,No renovable,2019-06-10
6370,435348.89,0.63,No renovable,2019-06-11
6371,470162.25,0.69,No renovable,2019-06-12
6372,462185.93,0.66,No renovable,2019-06-13
6373,470472.12,0.68,No renovable,2019-06-14
6374,437388.76,0.68,No renovable,2019-06-15
6375,431863.0,0.73,No renovable,2019-06-16
6376,517907.0,0.74,No renovable,2019-06-17
6377,452095.89,0.62,No renovable,2019-06-18
6378,506626.12,0.7,No renovable,2019-06-19
6379,495922.87,0.7,No renovable,2019-06-20
6380,494471.33,0.69,No renovable,2019-06-21
6381,459805.55,0.69,No renovable,2019-06-22
6382,404013.28,0.64,No renovable,2019-06-23
6383,489048.3,0.72,No renovable,2019-06-24
6384,539294.06,0.73,No renovable,2019-06-25
6385,497137.49,0.64,No renovable,2019-06-26
6386,492413.45,0.63,No renovable,2019-06-27
6387,544186.96,0.71,No renovable,2019-06-28
6388,512087.49,0.73,No renovable,2019-06-29
6389,455438.98,0.68,No renovable,2019-06-30
6390,509523.2,0.65,No renovable,2019-07-01
6391,527808.61,0.66,No renovable,2019-07-02
6392,544745.33,0.69,No renovable,2019-07-03
6393,552902.11,0.71,No renovable,2019-07-04
6394,562113.65,0.73,No renovable,2019-07-05
6395,516508.35,0.74,No renovable,2019-07-06
6396,473142.36,0.7,No renovable,2019-07-07
6397,515759.94,0.67,No renovable,2019-07-08
6398,530773.4,0.7,No renovable,2019-07-09
6399,552885.31,0.73,No renovable,2019-07-10
6400,576827.23,0.75,No renovable,2019-07-11
6401,588206.36,0.76,No renovable,2019-07-12
6402,494772.18,0.68,No renovable,2019-07-13
6403,442085.7,0.65,No renovable,2019-07-14
6404,512735.55,0.66,No renovable,2019-07-15
6405,523880.8,0.67,No renovable,2019-07-16
6406,529510.56,0.69,No renovable,2019-07-17
6407,555496.22,0.72,No renovable,2019-07-18
6408,561464.16,0.71,No renovable,2019-07-19
6409,528889.59,0.71,No renovable,2019-07-20
6410,481051.3,0.69,No renovable,2019-07-21
6411,553821.88,0.68,No renovable,2019-07-22
6412,584755.38,0.7,No renovable,2019-07-23
6413,615187.68,0.73,No renovable,2019-07-24
6414,581820.49,0.69,No renovable,2019-07-25
6415,574881.87,0.72,No renovable,2019-07-26
6416,466327.48,0.64,No renovable,2019-07-27
6417,462141.87,0.7,No renovable,2019-07-28
6418,518913.56,0.69,No renovable,2019-07-29
6419,518375.18,0.69,No renovable,2019-07-30
6420,528190.49,0.68,No renovable,2019-07-31
6421,581452.77,0.73,No renovable,2019-08-01
6422,574894.78,0.76,No renovable,2019-08-02
6423,533703.17,0.76,No renovable,2019-08-03
6424,492622.44,0.74,No renovable,2019-08-04
6425,558066.36,0.76,No renovable,2019-08-05
6426,573678.61,0.76,No renovable,2019-08-06
6427,581003.79,0.76,No renovable,2019-08-07
6428,542843.26,0.69,No renovable,2019-08-08
6429,497859.97,0.62,No renovable,2019-08-09
6430,508364.74,0.73,No renovable,2019-08-10
6431,442546.04,0.68,No renovable,2019-08-11
6432,475270.71,0.66,No renovable,2019-08-12
6433,499946.6,0.7,No renovable,2019-08-13
6434,519065.29,0.74,No renovable,2019-08-14
6435,475591.66,0.71,No renovable,2019-08-15
6436,512426.79,0.74,No renovable,2019-08-16
6437,475248.96,0.69,No renovable,2019-08-17
6438,416863.62,0.65,No renovable,2019-08-18
6439,485002.14,0.67,No renovable,2019-08-19
6440,477752.01,0.64,No renovable,2019-08-20
6441,518404.6,0.69,No renovable,2019-08-21
6442,518645.21,0.7,No renovable,2019-08-22
6443,531053.99,0.72,No renovable,2019-08-23
6444,514868.76,0.74,No renovable,2019-08-24
6445,446075.97,0.66,No renovable,2019-08-25
6446,542713.6,0.72,No renovable,2019-08-26
6447,609696.77,0.81,No renovable,2019-08-27
6448,597246.6,0.8,No renovable,2019-08-28
6449,571418.75,0.75,No renovable,2019-08-29
6450,583289.43,0.76,No renovable,2019-08-30
6451,507664.48,0.75,No renovable,2019-08-31
6452,436906.25,0.66,No renovable,2019-09-01
6453,470239.77,0.59,No renovable,2019-09-02
6454,553614.84,0.72,No renovable,2019-09-03
6455,548841.53,0.71,No renovable,2019-09-04
6456,433379.59,0.57,No renovable,2019-09-05
6457,428706.64,0.55,No renovable,2019-09-06
6458,395415.36,0.56,No renovable,2019-09-07
6459,424244.71,0.67,No renovable,2019-09-08
6460,526319.47,0.72,No renovable,2019-09-09
6461,389548.69,0.5,No renovable,2019-09-10
6462,393061.66,0.53,No renovable,2019-09-11
6463,468084.58,0.65,No renovable,2019-09-12
6464,470507.52,0.65,No renovable,2019-09-13
6465,417473.22,0.65,No renovable,2019-09-14
6466,426731.25,0.7,No renovable,2019-09-15
6467,573708.25,0.79,No renovable,2019-09-16
6468,572534.38,0.79,No renovable,2019-09-17
6469,572166.6,0.79,No renovable,2019-09-18
6470,575916.63,0.79,No renovable,2019-09-19
6471,557949.02,0.74,No renovable,2019-09-20
6472,441657.46,0.68,No renovable,2019-09-21
6473,421297.52,0.65,No renovable,2019-09-22
6474,515292.1,0.71,No renovable,2019-09-23
6475,496653.98,0.65,No renovable,2019-09-24
6476,528086.11,0.71,No renovable,2019-09-25
6477,539550.36,0.75,No renovable,2019-09-26
6478,546702.41,0.77,No renovable,2019-09-27
6479,504174.02,0.78,No renovable,2019-09-28
6480,415480.73,0.67,No renovable,2019-09-29
6481,525057.61,0.77,No renovable,2019-09-30
6482,487067.87,0.67,No renovable,2019-10-01
6483,487061.05,0.66,No renovable,2019-10-02
6484,501584.46,0.71,No renovable,2019-10-03
6485,518129.25,0.77,No renovable,2019-10-04
6486,480661.25,0.78,No renovable,2019-10-05
6487,409643.05,0.7,No renovable,2019-10-06
6488,497835.96,0.71,No renovable,2019-10-07
6489,504793.48,0.75,No renovable,2019-10-08
6490,505236.63,0.75,No renovable,2019-10-09
6491,516615.29,0.75,No renovable,2019-10-10
6492,511491.82,0.73,No renovable,2019-10-11
6493,382056.43,0.6,No renovable,2019-10-12
6494,356076.73,0.57,No renovable,2019-10-13
6495,427013.97,0.57,No renovable,2019-10-14
6496,486389.06,0.63,No renovable,2019-10-15
6497,476551.64,0.67,No renovable,2019-10-16
6498,497222.55,0.7,No renovable,2019-10-17
6499,481758.11,0.71,No renovable,2019-10-18
6500,417988.36,0.67,No renovable,2019-10-19
6501,405585.19,0.67,No renovable,2019-10-20
6502,528787.47,0.79,No renovable,2019-10-21
6503,507429.49,0.69,No renovable,2019-10-22
6504,476978.46,0.68,No renovable,2019-10-23
6505,456579.55,0.63,No renovable,2019-10-24
6506,473339.99,0.68,No renovable,2019-10-25
6507,433022.75,0.69,No renovable,2019-10-26
6508,467184.76,0.76,No renovable,2019-10-27
6509,491366.11,0.76,No renovable,2019-10-28
6510,508248.68,0.75,No renovable,2019-10-29
6511,494708.54,0.72,No renovable,2019-10-30
6512,445661.09,0.65,No renovable,2019-10-31
6513,313849.11,0.48,No renovable,2019-11-01
6514,296628.33,0.44,No renovable,2019-11-02
6515,262618.97,0.38,No renovable,2019-11-03
6516,315038.41,0.43,No renovable,2019-11-04
6517,350369.14,0.45,No renovable,2019-11-05
6518,451879.9,0.57,No renovable,2019-11-06
6519,389150.08,0.52,No renovable,2019-11-07
6520,354547.38,0.45,No renovable,2019-11-08
6521,314082.34,0.45,No renovable,2019-11-09
6522,270929.04,0.4,No renovable,2019-11-10
6523,392381.87,0.55,No renovable,2019-11-11
6524,416489.89,0.54,No renovable,2019-11-12
6525,414389.01,0.52,No renovable,2019-11-13
6526,406988.37,0.49,No renovable,2019-11-14
6527,439521.09,0.55,No renovable,2019-11-15
6528,404485.05,0.57,No renovable,2019-11-16
6529,353550.4,0.52,No renovable,2019-11-17
6530,469677.76,0.59,No renovable,2019-11-18
6531,546436.14,0.69,No renovable,2019-11-19
6532,550284.13,0.69,No renovable,2019-11-20
6533,537954.38,0.66,No renovable,2019-11-21
6534,385109.14,0.47,No renovable,2019-11-22
6535,304041.29,0.38,No renovable,2019-11-23
6536,321330.16,0.44,No renovable,2019-11-24
6537,416172.85,0.51,No renovable,2019-11-25
6538,383180.44,0.48,No renovable,2019-11-26
6539,330650.38,0.42,No renovable,2019-11-27
6540,349662.8,0.46,No renovable,2019-11-28
6541,454719.39,0.61,No renovable,2019-11-29
6542,345874.2,0.49,No renovable,2019-11-30
6543,336170.88,0.55,No renovable,2019-12-01
6544,367882.25,0.47,No renovable,2019-12-02
6545,444145.28,0.56,No renovable,2019-12-03
6546,471318.5,0.6,No renovable,2019-12-04
6547,426079.28,0.54,No renovable,2019-12-05
6548,432571.2,0.65,No renovable,2019-12-06
6549,423955.54,0.66,No renovable,2019-12-07
6550,363487.82,0.57,No renovable,2019-12-08
6551,406858.58,0.53,No renovable,2019-12-09
6552,472710.26,0.59,No renovable,2019-12-10
6553,417288.82,0.51,No renovable,2019-12-11
6554,348216.78,0.4,No renovable,2019-12-12
6555,309984.48,0.36,No renovable,2019-12-13
6556,297307.0,0.4,No renovable,2019-12-14
6557,320003.97,0.49,No renovable,2019-12-15
6558,379086.4,0.48,No renovable,2019-12-16
6559,428595.41,0.59,No renovable,2019-12-17
6560,389859.12,0.5,No renovable,2019-12-18
6561,316587.7,0.39,No renovable,2019-12-19
6562,294954.33,0.37,No renovable,2019-12-20
6563,258153.89,0.37,No renovable,2019-12-21
6564,235069.34,0.35,No renovable,2019-12-22
6565,304146.4,0.42,No renovable,2019-12-23
6566,299571.69,0.47,No renovable,2019-12-24
6567,302499.04,0.5,No renovable,2019-12-25
6568,344906.05,0.51,No renovable,2019-12-26
6569,379665.46,0.56,No renovable,2019-12-27
6570,364225.61,0.56,No renovable,2019-12-28
6571,364151.03,0.58,No renovable,2019-12-29
6572,392951.12,0.61,No renovable,2019-12-30
6573,392679.32,0.62,No renovable,2019-12-31
6574,213821.42,0.36,Renovable,2020-01-01
6575,270043.77,0.38,Renovable,2020-01-02
6576,265306.16,0.39,Renovable,2020-01-03
6577,301856.83,0.45,Renovable,2020-01-04
6578,233033.47,0.38,Renovable,2020-01-05
6579,224514.03,0.37,Renovable,2020-01-06
6580,247448.28,0.34,Renovable,2020-01-07
6581,253664.57,0.35,Renovable,2020-01-08
6582,306678.95,0.41,Renovable,2020-01-09
6583,348920.46,0.45,Renovable,2020-01-10
6584,239071.11,0.36,Renovable,2020-01-11
6585,214953.8,0.33,Renovable,2020-01-12
6586,296460.41,0.39,Renovable,2020-01-13
6587,357054.48,0.47,Renovable,2020-01-14
6588,337708.74,0.44,Renovable,2020-01-15
6589,361267.62,0.46,Renovable,2020-01-16
6590,341337.19,0.44,Renovable,2020-01-17
6591,298758.05,0.44,Renovable,2020-01-18
6592,443336.31,0.56,Renovable,2020-01-19
6593,480242.99,0.55,Renovable,2020-01-20
6594,410710.2,0.48,Renovable,2020-01-21
6595,324925.69,0.4,Renovable,2020-01-22
6596,245879.65,0.32,Renovable,2020-01-23
6597,229901.52,0.3,Renovable,2020-01-24
6598,197372.47,0.3,Renovable,2020-01-25
6599,266728.78,0.41,Renovable,2020-01-26
6600,390556.89,0.49,Renovable,2020-01-27
6601,352870.75,0.45,Renovable,2020-01-28
6602,340211.18,0.44,Renovable,2020-01-29
6603,351688.27,0.46,Renovable,2020-01-30
6604,321883.48,0.44,Renovable,2020-01-31
6605,353699.0,0.5,Renovable,2020-02-01
6606,296573.16,0.47,Renovable,2020-02-02
6607,270997.2,0.39,Renovable,2020-02-03
6608,329478.96,0.45,Renovable,2020-02-04
6609,319027.58,0.43,Renovable,2020-02-05
6610,311697.56,0.41,Renovable,2020-02-06
6611,269255.5,0.37,Renovable,2020-02-07
6612,215811.76,0.34,Renovable,2020-02-08
6613,293015.75,0.44,Renovable,2020-02-09
6614,374718.89,0.49,Renovable,2020-02-10
6615,274881.78,0.39,Renovable,2020-02-11
6616,213847.3,0.31,Renovable,2020-02-12
6617,294214.24,0.41,Renovable,2020-02-13
6618,252591.18,0.36,Renovable,2020-02-14
6619,266384.83,0.41,Renovable,2020-02-15
6620,315203.77,0.48,Renovable,2020-02-16
6621,317361.27,0.45,Renovable,2020-02-17
6622,274479.48,0.39,Renovable,2020-02-18
6623,267972.03,0.38,Renovable,2020-02-19
6624,292791.2,0.41,Renovable,2020-02-20
6625,281929.03,0.39,Renovable,2020-02-21
6626,233976.6,0.37,Renovable,2020-02-22
6627,217065.87,0.36,Renovable,2020-02-23
6628,259025.07,0.38,Renovable,2020-02-24
6629,348572.59,0.5,Renovable,2020-02-25
6630,400785.22,0.52,Renovable,2020-02-26
6631,430525.44,0.54,Renovable,2020-02-27
6632,322941.11,0.45,Renovable,2020-02-28
6633,423885.76,0.61,Renovable,2020-02-29
6634,453066.97,0.64,Renovable,2020-03-01
6635,481950.92,0.62,Renovable,2020-03-02
6636,478632.57,0.59,Renovable,2020-03-03
6637,445602.23,0.56,Renovable,2020-03-04
6638,491806.92,0.6,Renovable,2020-03-05
6639,522331.54,0.62,Renovable,2020-03-06
6640,382322.53,0.53,Renovable,2020-03-07
6641,345895.33,0.52,Renovable,2020-03-08
6642,417980.06,0.53,Renovable,2020-03-09
6643,357514.98,0.5,Renovable,2020-03-10
6644,277871.17,0.41,Renovable,2020-03-11
6645,286241.57,0.42,Renovable,2020-03-12
6646,329539.63,0.47,Renovable,2020-03-13
6647,245732.42,0.4,Renovable,2020-03-14
6648,292632.92,0.45,Renovable,2020-03-15
6649,394299.56,0.53,Renovable,2020-03-16
6650,375550.84,0.54,Renovable,2020-03-17
6651,296699.76,0.47,Renovable,2020-03-18
6652,291415.42,0.47,Renovable,2020-03-19
6653,290758.35,0.46,Renovable,2020-03-20
6654,219114.48,0.38,Renovable,2020-03-21
6655,193187.36,0.36,Renovable,2020-03-22
6656,279037.1,0.45,Renovable,2020-03-23
6657,277871.84,0.44,Renovable,2020-03-24
6658,240187.5,0.41,Renovable,2020-03-25
6659,358130.05,0.53,Renovable,2020-03-26
6660,270698.92,0.44,Renovable,2020-03-27
6661,216567.56,0.39,Renovable,2020-03-28
6662,282248.2,0.47,Renovable,2020-03-29
6663,327558.11,0.48,Renovable,2020-03-30
6664,306539.23,0.46,Renovable,2020-03-31
6665,225205.08,0.38,Renovable,2020-04-01
6666,256892.94,0.42,Renovable,2020-04-02
6667,265168.13,0.42,Renovable,2020-04-03
6668,302329.88,0.49,Renovable,2020-04-04
6669,301729.57,0.5,Renovable,2020-04-05
6670,211479.09,0.38,Renovable,2020-04-06
6671,214453.97,0.39,Renovable,2020-04-07
6672,211655.28,0.4,Renovable,2020-04-08
6673,199999.09,0.38,Renovable,2020-04-09
6674,197796.74,0.37,Renovable,2020-04-10
6675,200329.53,0.39,Renovable,2020-04-11
6676,227299.74,0.42,Renovable,2020-04-12
6677,195500.4,0.37,Renovable,2020-04-13
6678,233838.57,0.42,Renovable,2020-04-14
6679,311025.55,0.5,Renovable,2020-04-15
6680,341568.37,0.54,Renovable,2020-04-16
6681,305206.18,0.51,Renovable,2020-04-17
6682,212300.44,0.39,Renovable,2020-04-18
6683,238264.09,0.44,Renovable,2020-04-19
6684,292642.97,0.5,Renovable,2020-04-20
6685,346480.88,0.55,Renovable,2020-04-21
6686,325243.39,0.52,Renovable,2020-04-22
6687,283997.92,0.48,Renovable,2020-04-23
6688,301693.7,0.51,Renovable,2020-04-24
6689,220848.95,0.42,Renovable,2020-04-25
6690,242464.56,0.45,Renovable,2020-04-26
6691,313207.65,0.52,Renovable,2020-04-27
6692,383691.67,0.6,Renovable,2020-04-28
6693,448739.7,0.66,Renovable,2020-04-29
6694,475333.63,0.69,Renovable,2020-04-30
6695,425275.0,0.65,Renovable,2020-05-01
6696,346240.8,0.58,Renovable,2020-05-02
6697,251337.49,0.49,Renovable,2020-05-03
6698,386206.36,0.6,Renovable,2020-05-04
6699,320343.42,0.55,Renovable,2020-05-05
6700,278659.69,0.5,Renovable,2020-05-06
6701,343016.34,0.57,Renovable,2020-05-07
6702,316848.67,0.55,Renovable,2020-05-08
6703,266204.49,0.48,Renovable,2020-05-09
6704,294821.95,0.53,Renovable,2020-05-10
6705,340487.46,0.57,Renovable,2020-05-11
6706,241243.95,0.44,Renovable,2020-05-12
6707,262673.96,0.48,Renovable,2020-05-13
6708,294937.15,0.53,Renovable,2020-05-14
6709,337173.46,0.57,Renovable,2020-05-15
6710,347376.95,0.57,Renovable,2020-05-16
6711,278315.46,0.51,Renovable,2020-05-17
6712,299025.35,0.52,Renovable,2020-05-18
6713,294082.34,0.5,Renovable,2020-05-19
6714,241264.32,0.44,Renovable,2020-05-20
6715,249128.67,0.45,Renovable,2020-05-21
6716,261086.65,0.47,Renovable,2020-05-22
6717,327024.6,0.56,Renovable,2020-05-23
6718,329285.71,0.58,Renovable,2020-05-24
6719,314065.42,0.52,Renovable,2020-05-25
6720,365130.06,0.58,Renovable,2020-05-26
6721,343408.24,0.54,Renovable,2020-05-27
6722,302870.92,0.49,Renovable,2020-05-28
6723,277862.16,0.46,Renovable,2020-05-29
6724,274129.7,0.49,Renovable,2020-05-30
6725,230047.2,0.44,Renovable,2020-05-31
6726,228906.61,0.4,Renovable,2020-06-01
6727,231734.62,0.39,Renovable,2020-06-02
6728,267812.57,0.42,Renovable,2020-06-03
6729,348687.41,0.52,Renovable,2020-06-04
6730,297303.51,0.46,Renovable,2020-06-05
6731,261488.9,0.44,Renovable,2020-06-06
6732,336030.51,0.53,Renovable,2020-06-07
6733,332547.5,0.5,Renovable,2020-06-08
6734,311348.9,0.46,Renovable,2020-06-09
6735,264283.5,0.41,Renovable,2020-06-10
6736,359957.41,0.54,Renovable,2020-06-11
6737,400328.09,0.58,Renovable,2020-06-12
6738,330736.44,0.53,Renovable,2020-06-13
6739,246168.67,0.44,Renovable,2020-06-14
6740,264434.6,0.41,Renovable,2020-06-15
6741,281350.54,0.42,Renovable,2020-06-16
6742,252480.26,0.39,Renovable,2020-06-17
6743,234211.11,0.38,Renovable,2020-06-18
6744,244066.61,0.4,Renovable,2020-06-19
6745,233155.06,0.4,Renovable,2020-06-20
6746,263532.29,0.44,Renovable,2020-06-21
6747,315247.88,0.45,Renovable,2020-06-22
6748,298556.01,0.43,Renovable,2020-06-23
6749,253653.95,0.4,Renovable,2020-06-24
6750,273069.35,0.41,Renovable,2020-06-25
6751,301980.04,0.43,Renovable,2020-06-26
6752,276730.14,0.44,Renovable,2020-06-27
6753,246325.26,0.41,Renovable,2020-06-28
6754,289297.36,0.41,Renovable,2020-06-29
6755,297383.0,0.41,Renovable,2020-06-30
6756,294510.91,0.39,Renovable,2020-07-01
6757,313883.3,0.4,Renovable,2020-07-02
6758,303324.49,0.39,Renovable,2020-07-03
6759,264038.4,0.39,Renovable,2020-07-04
6760,276428.85,0.41,Renovable,2020-07-05
6761,369853.91,0.45,Renovable,2020-07-06
6762,296457.91,0.37,Renovable,2020-07-07
6763,298842.99,0.36,Renovable,2020-07-08
6764,257298.66,0.32,Renovable,2020-07-09
6765,293410.89,0.37,Renovable,2020-07-10
6766,371818.15,0.48,Renovable,2020-07-11
6767,301437.2,0.44,Renovable,2020-07-12
6768,345815.13,0.44,Renovable,2020-07-13
6769,342793.12,0.43,Renovable,2020-07-14
6770,378510.85,0.45,Renovable,2020-07-15
6771,350911.43,0.42,Renovable,2020-07-16
6772,366223.11,0.43,Renovable,2020-07-17
6773,245316.82,0.34,Renovable,2020-07-18
6774,226436.72,0.34,Renovable,2020-07-19
6775,295885.41,0.38,Renovable,2020-07-20
6776,296491.09,0.37,Renovable,2020-07-21
6777,237351.94,0.31,Renovable,2020-07-22
6778,238792.62,0.3,Renovable,2020-07-23
6779,277446.13,0.36,Renovable,2020-07-24
6780,237887.61,0.34,Renovable,2020-07-25
6781,227798.64,0.34,Renovable,2020-07-26
6782,281187.21,0.36,Renovable,2020-07-27
6783,318608.0,0.39,Renovable,2020-07-28
6784,312997.89,0.38,Renovable,2020-07-29
6785,312287.34,0.37,Renovable,2020-07-30
6786,249272.1,0.31,Renovable,2020-07-31
6787,285364.53,0.39,Renovable,2020-08-01
6788,337813.71,0.46,Renovable,2020-08-02
6789,317331.97,0.41,Renovable,2020-08-03
6790,289495.57,0.38,Renovable,2020-08-04
6791,240377.56,0.33,Renovable,2020-08-05
6792,278483.79,0.36,Renovable,2020-08-06
6793,275369.91,0.37,Renovable,2020-08-07
6794,231247.74,0.34,Renovable,2020-08-08
6795,224741.53,0.34,Renovable,2020-08-09
6796,259415.07,0.35,Renovable,2020-08-10
6797,279932.86,0.37,Renovable,2020-08-11
6798,257303.67,0.35,Renovable,2020-08-12
6799,218576.34,0.3,Renovable,2020-08-13
6800,239643.2,0.33,Renovable,2020-08-14
6801,269880.76,0.41,Renovable,2020-08-15
6802,281007.59,0.43,Renovable,2020-08-16
6803,283779.22,0.39,Renovable,2020-08-17
6804,249493.04,0.34,Renovable,2020-08-18
6805,339124.39,0.45,Renovable,2020-08-19
6806,336638.89,0.44,Renovable,2020-08-20
6807,285139.26,0.39,Renovable,2020-08-21
6808,245662.38,0.37,Renovable,2020-08-22
6809,264150.19,0.41,Renovable,2020-08-23
6810,278983.63,0.37,Renovable,2020-08-24
6811,257360.2,0.35,Renovable,2020-08-25
6812,241734.0,0.31,Renovable,2020-08-26
6813,263176.85,0.33,Renovable,2020-08-27
6814,327597.65,0.43,Renovable,2020-08-28
6815,370511.93,0.5,Renovable,2020-08-29
6816,297310.87,0.45,Renovable,2020-08-30
6817,250602.88,0.36,Renovable,2020-08-31
6818,187995.1,0.27,Renovable,2020-09-01
6819,277911.77,0.39,Renovable,2020-09-02
6820,238610.61,0.34,Renovable,2020-09-03
6821,257763.99,0.36,Renovable,2020-09-04
6822,320139.59,0.46,Renovable,2020-09-05
6823,391346.75,0.53,Renovable,2020-09-06
6824,391854.37,0.52,Renovable,2020-09-07
6825,314712.28,0.42,Renovable,2020-09-08
6826,241408.64,0.33,Renovable,2020-09-09
6827,258105.28,0.34,Renovable,2020-09-10
6828,233706.33,0.32,Renovable,2020-09-11
6829,223931.27,0.36,Renovable,2020-09-12
6830,246637.38,0.39,Renovable,2020-09-13
6831,280409.85,0.37,Renovable,2020-09-14
6832,229003.36,0.31,Renovable,2020-09-15
6833,203987.93,0.28,Renovable,2020-09-16
6834,238906.96,0.33,Renovable,2020-09-17
6835,277619.9,0.38,Renovable,2020-09-18
6836,261277.25,0.4,Renovable,2020-09-19
6837,186131.93,0.32,Renovable,2020-09-20
6838,189056.26,0.27,Renovable,2020-09-21
6839,200318.2,0.28,Renovable,2020-09-22
6840,255592.25,0.35,Renovable,2020-09-23
6841,330304.39,0.44,Renovable,2020-09-24
6842,452160.8,0.56,Renovable,2020-09-25
6843,398995.26,0.55,Renovable,2020-09-26
6844,362958.27,0.52,Renovable,2020-09-27
6845,269537.89,0.39,Renovable,2020-09-28
6846,201686.12,0.29,Renovable,2020-09-29
6847,188807.84,0.28,Renovable,2020-09-30
6848,325293.34,0.46,Renovable,2020-10-01
6849,446512.71,0.59,Renovable,2020-10-02
6850,440637.51,0.61,Renovable,2020-10-03
6851,370341.67,0.57,Renovable,2020-10-04
6852,306963.5,0.47,Renovable,2020-10-05
6853,299211.85,0.45,Renovable,2020-10-06
6854,251734.24,0.37,Renovable,2020-10-07
6855,206177.54,0.32,Renovable,2020-10-08
6856,186921.3,0.29,Renovable,2020-10-09
