,value,percentage,tipo_energia,comunidad,id_comunidad,fecha
1775,15874.8,0.98,No renovable,Illes Balears,8743,2011-01-04
1776,15275.18,0.98,No renovable,Illes Balears,8743,2011-01-05
1777,13204.79,0.97,No renovable,Illes Balears,8743,2011-01-06
1778,14169.25,0.97,No renovable,Illes Balears,8743,2011-01-07
1779,13168.93,0.97,No renovable,Illes Balears,8743,2011-01-08
1780,12682.38,0.97,No renovable,Illes Balears,8743,2011-01-09
1781,14334.5,0.97,No renovable,Illes Balears,8743,2011-01-10
1782,14415.32,0.97,No renovable,Illes Balears,8743,2011-01-11
1783,14231.54,0.97,No renovable,Illes Balears,8743,2011-01-12
1784,14189.74,0.97,No renovable,Illes Balears,8743,2011-01-13
1785,13991.79,0.96,No renovable,Illes Balears,8743,2011-01-14
1786,13113.06,0.96,No renovable,Illes Balears,8743,2011-01-15
1787,12452.71,0.96,No renovable,Illes Balears,8743,2011-01-16
1788,14056.78,0.97,No renovable,Illes Balears,8743,2011-01-17
1789,15002.63,0.98,No renovable,Illes Balears,8743,2011-01-18
1790,14617.61,0.97,No renovable,Illes Balears,8743,2011-01-19
1791,14493.63,0.97,No renovable,Illes Balears,8743,2011-01-20
1792,16321.98,0.97,No renovable,Illes Balears,8743,2011-01-21
1793,16014.27,0.97,No renovable,Illes Balears,8743,2011-01-22
1794,15457.0,0.97,No renovable,Illes Balears,8743,2011-01-23
1795,17961.2,0.98,No renovable,Illes Balears,8743,2011-01-24
1796,17651.27,0.98,No renovable,Illes Balears,8743,2011-01-25
1797,17625.39,0.98,No renovable,Illes Balears,8743,2011-01-26
1798,18037.99,0.97,No renovable,Illes Balears,8743,2011-01-27
1799,16561.97,0.97,No renovable,Illes Balears,8743,2011-01-28
1800,14949.04,0.97,No renovable,Illes Balears,8743,2011-01-29
1801,14301.81,0.97,No renovable,Illes Balears,8743,2011-01-30
1802,17412.62,0.98,No renovable,Illes Balears,8743,2011-01-31
1803,17071.11,0.98,No renovable,Illes Balears,8743,2011-02-01
1804,16342.89,0.96,No renovable,Illes Balears,8743,2011-02-02
1805,15874.55,0.96,No renovable,Illes Balears,8743,2011-02-03
1806,15317.25,0.96,No renovable,Illes Balears,8743,2011-02-04
1807,14581.32,0.97,No renovable,Illes Balears,8743,2011-02-05
1808,13547.11,0.97,No renovable,Illes Balears,8743,2011-02-06
1809,15667.06,0.97,No renovable,Illes Balears,8743,2011-02-07
1810,15839.8,0.98,No renovable,Illes Balears,8743,2011-02-08
1811,15697.31,0.97,No renovable,Illes Balears,8743,2011-02-09
1812,15564.3,0.97,No renovable,Illes Balears,8743,2011-02-10
1813,15240.89,0.97,No renovable,Illes Balears,8743,2011-02-11
1814,14335.78,0.97,No renovable,Illes Balears,8743,2011-02-12
1815,13627.89,0.97,No renovable,Illes Balears,8743,2011-02-13
1816,16183.25,0.98,No renovable,Illes Balears,8743,2011-02-14
1817,16427.77,0.98,No renovable,Illes Balears,8743,2011-02-15
1818,15403.05,0.97,No renovable,Illes Balears,8743,2011-02-16
1819,15627.74,0.98,No renovable,Illes Balears,8743,2011-02-17
1820,14957.0,0.96,No renovable,Illes Balears,8743,2011-02-18
1821,14091.07,0.96,No renovable,Illes Balears,8743,2011-02-19
1822,13261.0,0.97,No renovable,Illes Balears,8743,2011-02-20
1823,14798.72,0.96,No renovable,Illes Balears,8743,2011-02-21
1824,14160.5,0.96,No renovable,Illes Balears,8743,2011-02-22
1825,13990.3,0.95,No renovable,Illes Balears,8743,2011-02-23
1826,13940.88,0.96,No renovable,Illes Balears,8743,2011-02-24
1827,13691.78,0.96,No renovable,Illes Balears,8743,2011-02-25
1828,12955.64,0.96,No renovable,Illes Balears,8743,2011-02-26
1829,13148.38,0.97,No renovable,Illes Balears,8743,2011-02-27
1830,15279.61,0.97,No renovable,Illes Balears,8743,2011-02-28
1831,14235.19,0.96,No renovable,Illes Balears,8743,2011-03-01
1832,16662.33,0.97,No renovable,Illes Balears,8743,2011-03-02
1833,16686.12,0.97,No renovable,Illes Balears,8743,2011-03-03
1834,16007.12,0.97,No renovable,Illes Balears,8743,2011-03-04
1835,14705.23,0.97,No renovable,Illes Balears,8743,2011-03-05
1836,13473.25,0.97,No renovable,Illes Balears,8743,2011-03-06
1837,15185.25,0.97,No renovable,Illes Balears,8743,2011-03-07
1838,15509.81,0.97,No renovable,Illes Balears,8743,2011-03-08
1839,15500.0,0.97,No renovable,Illes Balears,8743,2011-03-09
1840,15190.89,0.97,No renovable,Illes Balears,8743,2011-03-10
1841,15534.12,0.98,No renovable,Illes Balears,8743,2011-03-11
1842,14994.2,0.98,No renovable,Illes Balears,8743,2011-03-12
1843,12515.67,0.96,No renovable,Illes Balears,8743,2011-03-13
1844,14295.31,0.97,No renovable,Illes Balears,8743,2011-03-14
1845,14173.84,0.97,No renovable,Illes Balears,8743,2011-03-15
1846,14711.61,0.97,No renovable,Illes Balears,8743,2011-03-16
1847,14022.41,0.97,No renovable,Illes Balears,8743,2011-03-17
1848,13489.98,0.96,No renovable,Illes Balears,8743,2011-03-18
1849,12620.01,0.96,No renovable,Illes Balears,8743,2011-03-19
1850,12027.03,0.96,No renovable,Illes Balears,8743,2011-03-20
1851,13775.58,0.97,No renovable,Illes Balears,8743,2011-03-21
1852,14469.04,0.97,No renovable,Illes Balears,8743,2011-03-22
1853,15056.76,0.98,No renovable,Illes Balears,8743,2011-03-23
1854,14336.32,0.97,No renovable,Illes Balears,8743,2011-03-24
1855,14031.44,0.97,No renovable,Illes Balears,8743,2011-03-25
1856,12918.13,0.97,No renovable,Illes Balears,8743,2011-03-26
1857,11481.51,0.96,No renovable,Illes Balears,8743,2011-03-27
1858,12909.94,0.95,No renovable,Illes Balears,8743,2011-03-28
1859,12883.45,0.95,No renovable,Illes Balears,8743,2011-03-29
1860,13160.21,0.96,No renovable,Illes Balears,8743,2011-03-30
1861,12792.93,0.95,No renovable,Illes Balears,8743,2011-03-31
1862,12578.76,0.94,No renovable,Illes Balears,8743,2011-04-01
1863,11621.92,0.94,No renovable,Illes Balears,8743,2011-04-02
1864,10860.64,0.94,No renovable,Illes Balears,8743,2011-04-03
1865,12368.75,0.95,No renovable,Illes Balears,8743,2011-04-04
1866,12290.92,0.94,No renovable,Illes Balears,8743,2011-04-05
1867,12380.08,0.94,No renovable,Illes Balears,8743,2011-04-06
1868,12295.42,0.94,No renovable,Illes Balears,8743,2011-04-07
1869,12358.91,0.94,No renovable,Illes Balears,8743,2011-04-08
1870,11531.22,0.94,No renovable,Illes Balears,8743,2011-04-09
1871,10637.59,0.94,No renovable,Illes Balears,8743,2011-04-10
1872,12477.8,0.95,No renovable,Illes Balears,8743,2011-04-11
1873,12554.44,0.94,No renovable,Illes Balears,8743,2011-04-12
1874,12761.76,0.95,No renovable,Illes Balears,8743,2011-04-13
1875,12913.89,0.95,No renovable,Illes Balears,8743,2011-04-14
1876,12893.11,0.95,No renovable,Illes Balears,8743,2011-04-15
1877,12134.86,0.94,No renovable,Illes Balears,8743,2011-04-16
1878,11213.06,0.94,No renovable,Illes Balears,8743,2011-04-17
1879,12925.33,0.95,No renovable,Illes Balears,8743,2011-04-18
1880,13318.72,0.95,No renovable,Illes Balears,8743,2011-04-19
1881,13498.02,0.96,No renovable,Illes Balears,8743,2011-04-20
1882,12976.34,0.96,No renovable,Illes Balears,8743,2011-04-21
1883,12157.48,0.96,No renovable,Illes Balears,8743,2011-04-22
1884,12581.32,0.96,No renovable,Illes Balears,8743,2011-04-23
1885,12048.93,0.97,No renovable,Illes Balears,8743,2011-04-24
1886,12250.25,0.97,No renovable,Illes Balears,8743,2011-04-25
1887,13301.26,0.96,No renovable,Illes Balears,8743,2011-04-26
1888,13264.65,0.95,No renovable,Illes Balears,8743,2011-04-27
1889,13338.87,0.96,No renovable,Illes Balears,8743,2011-04-28
1890,13545.86,0.96,No renovable,Illes Balears,8743,2011-04-29
1891,12921.46,0.97,No renovable,Illes Balears,8743,2011-04-30
1892,11847.52,0.96,No renovable,Illes Balears,8743,2011-05-01
1893,13998.12,0.98,No renovable,Illes Balears,8743,2011-05-02
1894,13648.49,0.96,No renovable,Illes Balears,8743,2011-05-03
1895,13742.94,0.96,No renovable,Illes Balears,8743,2011-05-04
1896,13810.13,0.96,No renovable,Illes Balears,8743,2011-05-05
1897,13823.92,0.96,No renovable,Illes Balears,8743,2011-05-06
1898,13426.87,0.96,No renovable,Illes Balears,8743,2011-05-07
1899,12227.6,0.96,No renovable,Illes Balears,8743,2011-05-08
1900,13794.28,0.96,No renovable,Illes Balears,8743,2011-05-09
1901,14002.01,0.96,No renovable,Illes Balears,8743,2011-05-10
1902,13974.71,0.96,No renovable,Illes Balears,8743,2011-05-11
1903,14089.14,0.96,No renovable,Illes Balears,8743,2011-05-12
1904,14272.59,0.96,No renovable,Illes Balears,8743,2011-05-13
1905,13608.78,0.96,No renovable,Illes Balears,8743,2011-05-14
1906,12529.55,0.96,No renovable,Illes Balears,8743,2011-05-15
1907,14042.9,0.96,No renovable,Illes Balears,8743,2011-05-16
1908,14120.09,0.96,No renovable,Illes Balears,8743,2011-05-17
1909,14329.27,0.96,No renovable,Illes Balears,8743,2011-05-18
1910,14493.25,0.97,No renovable,Illes Balears,8743,2011-05-19
1911,14359.18,0.96,No renovable,Illes Balears,8743,2011-05-20
1912,13678.83,0.96,No renovable,Illes Balears,8743,2011-05-21
1913,12740.12,0.95,No renovable,Illes Balears,8743,2011-05-22
1914,14640.08,0.96,No renovable,Illes Balears,8743,2011-05-23
1915,15035.65,0.96,No renovable,Illes Balears,8743,2011-05-24
1916,15339.26,0.96,No renovable,Illes Balears,8743,2011-05-25
1917,15685.62,0.96,No renovable,Illes Balears,8743,2011-05-26
1918,15858.2,0.97,No renovable,Illes Balears,8743,2011-05-27
1919,14736.22,0.96,No renovable,Illes Balears,8743,2011-05-28
1920,13730.1,0.96,No renovable,Illes Balears,8743,2011-05-29
1921,15838.73,0.97,No renovable,Illes Balears,8743,2011-05-30
1922,15639.52,0.97,No renovable,Illes Balears,8743,2011-05-31
1923,15141.74,0.97,No renovable,Illes Balears,8743,2011-06-01
1924,14825.27,0.97,No renovable,Illes Balears,8743,2011-06-02
1925,14837.94,0.97,No renovable,Illes Balears,8743,2011-06-03
1926,14192.92,0.97,No renovable,Illes Balears,8743,2011-06-04
1927,13190.53,0.96,No renovable,Illes Balears,8743,2011-06-05
1928,14825.23,0.97,No renovable,Illes Balears,8743,2011-06-06
1929,15167.67,0.97,No renovable,Illes Balears,8743,2011-06-07
1930,15229.03,0.97,No renovable,Illes Balears,8743,2011-06-08
1931,15329.78,0.97,No renovable,Illes Balears,8743,2011-06-09
1932,15359.01,0.96,No renovable,Illes Balears,8743,2011-06-10
1933,14430.42,0.94,No renovable,Illes Balears,8743,2011-06-11
1934,13574.96,0.94,No renovable,Illes Balears,8743,2011-06-12
1935,15517.22,0.95,No renovable,Illes Balears,8743,2011-06-13
1936,15937.02,0.94,No renovable,Illes Balears,8743,2011-06-14
1937,16327.51,0.95,No renovable,Illes Balears,8743,2011-06-15
1938,16698.84,0.95,No renovable,Illes Balears,8743,2011-06-16
1939,17277.23,0.95,No renovable,Illes Balears,8743,2011-06-17
1940,16478.95,0.95,No renovable,Illes Balears,8743,2011-06-18
1941,14668.76,0.94,No renovable,Illes Balears,8743,2011-06-19
1942,16777.08,0.95,No renovable,Illes Balears,8743,2011-06-20
1943,17288.74,0.95,No renovable,Illes Balears,8743,2011-06-21
1944,17614.61,0.95,No renovable,Illes Balears,8743,2011-06-22
1945,17805.1,0.95,No renovable,Illes Balears,8743,2011-06-23
1946,16248.9,0.95,No renovable,Illes Balears,8743,2011-06-24
1947,16259.74,0.95,No renovable,Illes Balears,8743,2011-06-25
1948,15516.56,0.95,No renovable,Illes Balears,8743,2011-06-26
1949,18133.94,0.95,No renovable,Illes Balears,8743,2011-06-27
1950,18836.38,0.96,No renovable,Illes Balears,8743,2011-06-28
1951,18956.34,0.96,No renovable,Illes Balears,8743,2011-06-29
1952,18315.38,0.95,No renovable,Illes Balears,8743,2011-06-30
1953,18220.83,0.96,No renovable,Illes Balears,8743,2011-07-01
1954,17272.89,0.95,No renovable,Illes Balears,8743,2011-07-02
1955,16814.68,0.96,No renovable,Illes Balears,8743,2011-07-03
1956,19202.66,0.96,No renovable,Illes Balears,8743,2011-07-04
1957,18926.61,0.96,No renovable,Illes Balears,8743,2011-07-05
1958,19484.84,0.96,No renovable,Illes Balears,8743,2011-07-06
1959,19942.95,0.96,No renovable,Illes Balears,8743,2011-07-07
1960,19782.97,0.96,No renovable,Illes Balears,8743,2011-07-08
1961,18770.54,0.96,No renovable,Illes Balears,8743,2011-07-09
1962,17778.99,0.96,No renovable,Illes Balears,8743,2011-07-10
1963,20703.93,0.96,No renovable,Illes Balears,8743,2011-07-11
1964,21568.11,0.97,No renovable,Illes Balears,8743,2011-07-12
1965,20427.39,0.96,No renovable,Illes Balears,8743,2011-07-13
1966,19027.97,0.97,No renovable,Illes Balears,8743,2011-07-14
1967,18914.07,0.96,No renovable,Illes Balears,8743,2011-07-15
1968,18030.59,0.96,No renovable,Illes Balears,8743,2011-07-16
1969,17419.36,0.95,No renovable,Illes Balears,8743,2011-07-17
1970,18638.3,0.96,No renovable,Illes Balears,8743,2011-07-18
1971,19076.06,0.96,No renovable,Illes Balears,8743,2011-07-19
1972,18151.38,0.96,No renovable,Illes Balears,8743,2011-07-20
1973,18534.19,0.96,No renovable,Illes Balears,8743,2011-07-21
1974,18267.66,0.96,No renovable,Illes Balears,8743,2011-07-22
1975,17033.85,0.96,No renovable,Illes Balears,8743,2011-07-23
1976,15746.89,0.96,No renovable,Illes Balears,8743,2011-07-24
1977,17348.41,0.96,No renovable,Illes Balears,8743,2011-07-25
1978,18866.31,0.97,No renovable,Illes Balears,8743,2011-07-26
1979,18803.32,0.97,No renovable,Illes Balears,8743,2011-07-27
1980,18470.24,0.97,No renovable,Illes Balears,8743,2011-07-28
1981,18421.03,0.96,No renovable,Illes Balears,8743,2011-07-29
1982,17657.63,0.96,No renovable,Illes Balears,8743,2011-07-30
1983,16270.37,0.95,No renovable,Illes Balears,8743,2011-07-31
1984,18815.08,0.96,No renovable,Illes Balears,8743,2011-08-01
1985,19456.83,0.96,No renovable,Illes Balears,8743,2011-08-02
1986,20531.01,0.97,No renovable,Illes Balears,8743,2011-08-03
1987,20198.8,0.96,No renovable,Illes Balears,8743,2011-08-04
1988,20128.75,0.96,No renovable,Illes Balears,8743,2011-08-05
1989,19455.8,0.96,No renovable,Illes Balears,8743,2011-08-06
1990,18891.7,0.96,No renovable,Illes Balears,8743,2011-08-07
1991,20482.75,0.96,No renovable,Illes Balears,8743,2011-08-08
1992,19082.08,0.96,No renovable,Illes Balears,8743,2011-08-09
1993,18507.56,0.96,No renovable,Illes Balears,8743,2011-08-10
1994,18405.19,0.96,No renovable,Illes Balears,8743,2011-08-11
1995,18752.85,0.96,No renovable,Illes Balears,8743,2011-08-12
1996,18310.98,0.96,No renovable,Illes Balears,8743,2011-08-13
1997,17868.6,0.96,No renovable,Illes Balears,8743,2011-08-14
1998,18236.44,0.96,No renovable,Illes Balears,8743,2011-08-15
1999,20229.22,0.96,No renovable,Illes Balears,8743,2011-08-16
2000,20760.58,0.96,No renovable,Illes Balears,8743,2011-08-17
2001,21401.32,0.96,No renovable,Illes Balears,8743,2011-08-18
2002,21593.5,0.96,No renovable,Illes Balears,8743,2011-08-19
2003,20335.72,0.96,No renovable,Illes Balears,8743,2011-08-20
2004,18977.77,0.96,No renovable,Illes Balears,8743,2011-08-21
2005,21630.29,0.96,No renovable,Illes Balears,8743,2011-08-22
2006,21932.18,0.96,No renovable,Illes Balears,8743,2011-08-23
2007,21852.42,0.96,No renovable,Illes Balears,8743,2011-08-24
2008,21887.7,0.96,No renovable,Illes Balears,8743,2011-08-25
2009,21636.01,0.96,No renovable,Illes Balears,8743,2011-08-26
2010,18701.29,0.96,No renovable,Illes Balears,8743,2011-08-27
2011,16735.73,0.95,No renovable,Illes Balears,8743,2011-08-28
2012,19115.06,0.96,No renovable,Illes Balears,8743,2011-08-29
2013,19855.58,0.96,No renovable,Illes Balears,8743,2011-08-30
2014,20240.74,0.96,No renovable,Illes Balears,8743,2011-08-31
2015,20439.42,0.96,No renovable,Illes Balears,8743,2011-09-01
2016,20800.71,0.96,No renovable,Illes Balears,8743,2011-09-02
2017,18218.98,0.97,No renovable,Illes Balears,8743,2011-09-03
2018,16408.12,0.95,No renovable,Illes Balears,8743,2011-09-04
2019,18948.01,0.96,No renovable,Illes Balears,8743,2011-09-05
2020,18975.38,0.96,No renovable,Illes Balears,8743,2011-09-06
2021,19105.82,0.96,No renovable,Illes Balears,8743,2011-09-07
2022,19090.75,0.96,No renovable,Illes Balears,8743,2011-09-08
2023,19042.0,0.96,No renovable,Illes Balears,8743,2011-09-09
2024,18175.15,0.95,No renovable,Illes Balears,8743,2011-09-10
2025,17085.01,0.96,No renovable,Illes Balears,8743,2011-09-11
2026,19309.4,0.96,No renovable,Illes Balears,8743,2011-09-12
2027,19119.8,0.96,No renovable,Illes Balears,8743,2011-09-13
2028,19146.73,0.96,No renovable,Illes Balears,8743,2011-09-14
2029,19184.45,0.96,No renovable,Illes Balears,8743,2011-09-15
2030,19084.39,0.96,No renovable,Illes Balears,8743,2011-09-16
2031,17674.88,0.96,No renovable,Illes Balears,8743,2011-09-17
2032,16244.11,0.96,No renovable,Illes Balears,8743,2011-09-18
2033,16348.01,0.95,No renovable,Illes Balears,8743,2011-09-19
2034,16449.43,0.95,No renovable,Illes Balears,8743,2011-09-20
2035,16663.67,0.95,No renovable,Illes Balears,8743,2011-09-21
2036,16823.53,0.95,No renovable,Illes Balears,8743,2011-09-22
2037,16735.23,0.95,No renovable,Illes Balears,8743,2011-09-23
2038,15780.61,0.97,No renovable,Illes Balears,8743,2011-09-24
2039,14414.21,0.95,No renovable,Illes Balears,8743,2011-09-25
2040,16148.47,0.95,No renovable,Illes Balears,8743,2011-09-26
2041,16248.56,0.95,No renovable,Illes Balears,8743,2011-09-27
2042,16317.15,0.95,No renovable,Illes Balears,8743,2011-09-28
2043,16473.18,0.96,No renovable,Illes Balears,8743,2011-09-29
2044,16339.32,0.95,No renovable,Illes Balears,8743,2011-09-30
2045,15151.97,0.95,No renovable,Illes Balears,8743,2011-10-01
2046,13963.83,0.95,No renovable,Illes Balears,8743,2011-10-02
2047,15509.49,0.95,No renovable,Illes Balears,8743,2011-10-03
2048,15576.88,0.95,No renovable,Illes Balears,8743,2011-10-04
2049,15556.5,0.95,No renovable,Illes Balears,8743,2011-10-05
2050,15565.77,0.95,No renovable,Illes Balears,8743,2011-10-06
2051,15319.26,0.96,No renovable,Illes Balears,8743,2011-10-07
2052,13694.76,0.94,No renovable,Illes Balears,8743,2011-10-08
2053,12650.25,0.94,No renovable,Illes Balears,8743,2011-10-09
2054,14367.51,0.94,No renovable,Illes Balears,8743,2011-10-10
2055,14790.18,0.95,No renovable,Illes Balears,8743,2011-10-11
2056,13115.61,0.94,No renovable,Illes Balears,8743,2011-10-12
2057,14651.17,0.95,No renovable,Illes Balears,8743,2011-10-13
2058,14514.64,0.95,No renovable,Illes Balears,8743,2011-10-14
2059,13361.2,0.94,No renovable,Illes Balears,8743,2011-10-15
2060,12253.79,0.94,No renovable,Illes Balears,8743,2011-10-16
2061,13717.81,0.95,No renovable,Illes Balears,8743,2011-10-17
2062,13725.59,0.95,No renovable,Illes Balears,8743,2011-10-18
2063,13691.95,0.95,No renovable,Illes Balears,8743,2011-10-19
2064,13717.79,0.95,No renovable,Illes Balears,8743,2011-10-20
2065,13717.0,0.96,No renovable,Illes Balears,8743,2011-10-21
2066,12693.35,0.94,No renovable,Illes Balears,8743,2011-10-22
2067,11873.3,0.94,No renovable,Illes Balears,8743,2011-10-23
2068,13340.69,0.95,No renovable,Illes Balears,8743,2011-10-24
2069,13247.29,0.95,No renovable,Illes Balears,8743,2011-10-25
2070,13319.42,0.96,No renovable,Illes Balears,8743,2011-10-26
2071,13640.86,0.97,No renovable,Illes Balears,8743,2011-10-27
2072,13482.99,0.98,No renovable,Illes Balears,8743,2011-10-28
2073,12568.64,0.97,No renovable,Illes Balears,8743,2011-10-29
2074,11932.45,0.96,No renovable,Illes Balears,8743,2011-10-30
2075,12357.84,0.97,No renovable,Illes Balears,8743,2011-10-31
2076,10860.93,0.96,No renovable,Illes Balears,8743,2011-11-01
2077,12317.59,0.97,No renovable,Illes Balears,8743,2011-11-02
2078,12556.63,0.97,No renovable,Illes Balears,8743,2011-11-03
2079,12536.28,0.98,No renovable,Illes Balears,8743,2011-11-04
2080,11515.35,0.98,No renovable,Illes Balears,8743,2011-11-05
2081,11124.58,0.98,No renovable,Illes Balears,8743,2011-11-06
2082,12807.8,0.98,No renovable,Illes Balears,8743,2011-11-07
2083,12258.05,0.96,No renovable,Illes Balears,8743,2011-11-08
2084,12111.24,0.96,No renovable,Illes Balears,8743,2011-11-09
2085,12098.6,0.96,No renovable,Illes Balears,8743,2011-11-10
2086,11829.6,0.95,No renovable,Illes Balears,8743,2011-11-11
2087,10923.92,0.93,No renovable,Illes Balears,8743,2011-11-12
2088,10225.4,0.94,No renovable,Illes Balears,8743,2011-11-13
2089,11622.4,0.94,No renovable,Illes Balears,8743,2011-11-14
2090,11998.48,0.95,No renovable,Illes Balears,8743,2011-11-15
2091,11981.84,0.95,No renovable,Illes Balears,8743,2011-11-16
2092,11865.55,0.95,No renovable,Illes Balears,8743,2011-11-17
2093,11817.64,0.95,No renovable,Illes Balears,8743,2011-11-18
2094,11220.49,0.95,No renovable,Illes Balears,8743,2011-11-19
2095,10283.74,0.94,No renovable,Illes Balears,8743,2011-11-20
2096,12331.93,0.96,No renovable,Illes Balears,8743,2011-11-21
2097,12158.86,0.95,No renovable,Illes Balears,8743,2011-11-22
2098,12149.07,0.95,No renovable,Illes Balears,8743,2011-11-23
2099,12286.49,0.96,No renovable,Illes Balears,8743,2011-11-24
2100,12103.32,0.96,No renovable,Illes Balears,8743,2011-11-25
2101,11317.86,0.94,No renovable,Illes Balears,8743,2011-11-26
2102,10624.29,0.94,No renovable,Illes Balears,8743,2011-11-27
2103,12882.93,0.96,No renovable,Illes Balears,8743,2011-11-28
2104,12324.59,0.95,No renovable,Illes Balears,8743,2011-11-29
2105,12312.81,0.95,No renovable,Illes Balears,8743,2011-11-30
2106,12502.22,0.96,No renovable,Illes Balears,8743,2011-12-01
2107,12243.9,0.95,No renovable,Illes Balears,8743,2011-12-02
2108,11722.04,0.95,No renovable,Illes Balears,8743,2011-12-03
2109,10944.34,0.95,No renovable,Illes Balears,8743,2011-12-04
2110,12062.04,0.95,No renovable,Illes Balears,8743,2011-12-05
2111,10828.7,0.94,No renovable,Illes Balears,8743,2011-12-06
2112,12088.8,0.94,No renovable,Illes Balears,8743,2011-12-07
2113,11226.87,0.94,No renovable,Illes Balears,8743,2011-12-08
2114,12828.49,0.96,No renovable,Illes Balears,8743,2011-12-09
2115,12156.12,0.96,No renovable,Illes Balears,8743,2011-12-10
2116,11586.86,0.95,No renovable,Illes Balears,8743,2011-12-11
2117,13202.49,0.96,No renovable,Illes Balears,8743,2011-12-12
2118,13280.57,0.96,No renovable,Illes Balears,8743,2011-12-13
2119,13021.28,0.95,No renovable,Illes Balears,8743,2011-12-14
2120,12849.64,0.95,No renovable,Illes Balears,8743,2011-12-15
2121,13412.26,0.96,No renovable,Illes Balears,8743,2011-12-16
2122,12471.12,0.95,No renovable,Illes Balears,8743,2011-12-17
2123,12161.56,0.95,No renovable,Illes Balears,8743,2011-12-18
2124,13867.86,0.95,No renovable,Illes Balears,8743,2011-12-19
2125,13912.81,0.96,No renovable,Illes Balears,8743,2011-12-20
2126,13962.78,0.96,No renovable,Illes Balears,8743,2011-12-21
2127,13131.44,0.96,No renovable,Illes Balears,8743,2011-12-22
2128,13056.56,0.95,No renovable,Illes Balears,8743,2011-12-23
2129,12925.23,0.96,No renovable,Illes Balears,8743,2011-12-24
2130,11663.65,0.94,No renovable,Illes Balears,8743,2011-12-25
2131,12058.34,0.95,No renovable,Illes Balears,8743,2011-12-26
2132,14317.88,0.96,No renovable,Illes Balears,8743,2011-12-27
2133,14084.31,0.96,No renovable,Illes Balears,8743,2011-12-28
2134,14557.88,0.97,No renovable,Illes Balears,8743,2011-12-29
2135,14400.1,0.96,No renovable,Illes Balears,8743,2011-12-30
2136,13442.3,0.95,No renovable,Illes Balears,8743,2011-12-31
2137,815.33,0.04,Renovable,Canarias,8742,2011-01-01
2138,557.8,0.02,Renovable,Canarias,8742,2011-01-02
2139,507.81,0.02,Renovable,Canarias,8742,2011-01-03
2140,514.51,0.02,Renovable,Canarias,8742,2011-01-04
2141,568.92,0.02,Renovable,Canarias,8742,2011-01-05
2142,612.84,0.03,Renovable,Canarias,8742,2011-01-06
2143,629.24,0.03,Renovable,Canarias,8742,2011-01-07
2144,1290.67,0.05,Renovable,Canarias,8742,2011-01-08
2145,1328.02,0.06,Renovable,Canarias,8742,2011-01-09
2146,1394.05,0.06,Renovable,Canarias,8742,2011-01-10
2147,1582.98,0.06,Renovable,Canarias,8742,2011-01-11
2148,1123.98,0.05,Renovable,Canarias,8742,2011-01-12
2149,688.71,0.03,Renovable,Canarias,8742,2011-01-13
2150,689.58,0.03,Renovable,Canarias,8742,2011-01-14
2151,703.3,0.03,Renovable,Canarias,8742,2011-01-15
2152,951.03,0.04,Renovable,Canarias,8742,2011-01-16
2153,579.79,0.02,Renovable,Canarias,8742,2011-01-17
2154,675.63,0.03,Renovable,Canarias,8742,2011-01-18
2155,696.69,0.03,Renovable,Canarias,8742,2011-01-19
2156,629.58,0.03,Renovable,Canarias,8742,2011-01-20
2157,1117.88,0.04,Renovable,Canarias,8742,2011-01-21
2158,665.32,0.03,Renovable,Canarias,8742,2011-01-22
2159,799.33,0.04,Renovable,Canarias,8742,2011-01-23
2160,607.78,0.02,Renovable,Canarias,8742,2011-01-24
2161,1709.28,0.07,Renovable,Canarias,8742,2011-01-25
2162,1074.32,0.04,Renovable,Canarias,8742,2011-01-26
2163,623.03,0.02,Renovable,Canarias,8742,2011-01-27
2164,509.32,0.02,Renovable,Canarias,8742,2011-01-28
2165,431.75,0.02,Renovable,Canarias,8742,2011-01-29
2166,1319.95,0.06,Renovable,Canarias,8742,2011-01-30
2167,2019.17,0.08,Renovable,Canarias,8742,2011-01-31
2168,2535.54,0.1,Renovable,Canarias,8742,2011-02-01
2169,2614.35,0.11,Renovable,Canarias,8742,2011-02-02
2170,2208.43,0.09,Renovable,Canarias,8742,2011-02-03
2171,1137.87,0.05,Renovable,Canarias,8742,2011-02-04
2172,793.58,0.03,Renovable,Canarias,8742,2011-02-05
2173,897.09,0.04,Renovable,Canarias,8742,2011-02-06
2174,793.9,0.03,Renovable,Canarias,8742,2011-02-07
2175,628.13,0.03,Renovable,Canarias,8742,2011-02-08
2176,857.52,0.03,Renovable,Canarias,8742,2011-02-09
2177,736.63,0.03,Renovable,Canarias,8742,2011-02-10
2178,1211.23,0.05,Renovable,Canarias,8742,2011-02-11
2179,1638.18,0.07,Renovable,Canarias,8742,2011-02-12
2180,693.04,0.03,Renovable,Canarias,8742,2011-02-13
2181,655.24,0.03,Renovable,Canarias,8742,2011-02-14
2182,555.0,0.02,Renovable,Canarias,8742,2011-02-15
2183,914.87,0.04,Renovable,Canarias,8742,2011-02-16
2184,1084.34,0.04,Renovable,Canarias,8742,2011-02-17
2185,755.05,0.03,Renovable,Canarias,8742,2011-02-18
2186,886.11,0.04,Renovable,Canarias,8742,2011-02-19
2187,1845.61,0.09,Renovable,Canarias,8742,2011-02-20
2188,2768.97,0.11,Renovable,Canarias,8742,2011-02-21
